Praefatio.	Preface.
Postquam compleui uobis o Filii, librum hunc, qui est postremus scientiae in medicina cum complemento ipsius, et consecutus sum finem in eo, ex expositionibus eius, et ipsius declarationibus, uisum est mihi, ut compleam ipsum uobis cum hoc Tractatu qui est pars operationis, id est, chirurgiae cum manu.	Having completed for you, my children, this book, which is the last of the medical sciences with its completion, and having reached its end in its expositions and declarations, it seemed to me that I should complete it for you with this treatise, which is a part of the operation, that is, surgery by hand.
Quoniam operatio cum manu prostrata est in regione nostra, et tempore nostro priuata omnino: donec fortasse periit scientia eius, et abscissum est uestigium eius: et non remanserunt ex ea, nisi descriptiones paruae in libris antiquorum, quas mutauerunt manus: et accidit eis error et haesitatio, donec clausae sunt intentiones eius, et elongata est uis ipsius: Visum est mihi, ut uiuificem eam cum ordinatione huius Tractatus in ea secundum uiam ex positionis, et declarationis, et abbreuiationis: et ut ueniam cum formis ferramentorum Cauterii, et reliquorum instrumentorum operis: cum fit ex declarationis additione, et ex properatione eius quod est necesse.	Since surgery by hand is languishing in our region and in our time, quite private, perhaps its knowledge has perished, and its trace has been severed; and nothing has remained of it except small descriptions in the books of the ancients, which changing hands have altered; and error and hesitation have befallen them, until its intentions have been closed and its power has been estranged: It seemed to me that I should revive it with the ordering of this treatise, in it, according to the way of exposition, declaration, and abbreviation; and that I should come with the forms of cautery instruments and the other instruments of the work: with the addition of declaration and the expedition of that which is necessary.
Caussa autem propter quam non inuenitur bonus artifex eius cum manu sua in hoc nostro tempore, est: quia ars medicinae est longa, et oportet auctorem eius exercitari ante illud in scientia anatomiae, quam narrauit Galenus, donec sciat iuuamenta membrorum, et ipsorum formas, et eorum coniunctionem, et separationem, et habeat cognitionem ossium, et neruorum, et lacertorum, et numerum ipsorum, et eorum egressionem, et uenarum pulsatilium, et quietarum, et locorum exitus earum.	However, the reason why a good craftsman of it with his hand is not found in this time of ours is this: because the art of medicine is long, and its author needs to be exercised beforehand in the knowledge of anatomy, as Galen recounted, until he knows the helpings of the limbs, and their forms, and their conjunction, and separation, and has knowledge of the bones, and nerves, and muscles, and their number, and their emergence, and of the pulsating and still veins, and their places of exit.
Et propter illud dixit Hippocrates, quod nomen cum nomine est multum, et cum opere est paucum, et praecipue in arte manus.	And because of that Hippocrates said that name with name is much, and with work is little, and especially in the art of the hand.
Nos uero iam diximus de illo in introitu huius libri.	We however have already spoken of that at the beginning of this book.
Quoniam qui non est sciens, quod diximus de anatomia, non euacuatur, quin iam cadat in errorem, quo interficiuntur homines: sicut ego uidi multos ex illis, qui formantur de hac scientia, et iactant se de ea absque scientia, et sine experimento.	Because whoever is not knowledgeable in what we have said about anatomy is not prevented from falling into error, by which people are killed; just as I have seen many of those who are formed in this science, and boast of it without knowledge and without experience.
Quod est, quia uidi medicum stolidum secuisse apostema scrophulosum in collo mulieris, et incidit quasdam arterias in collo: quare fluxit sanguis mulieris, donec cecidit mortua inter manus eius.	That is, because I saw a foolish physician cut an abscess of the throat on a woman's neck, and cut some arteries in her neck; therefore the woman's blood flowed, until she fell dead in his hands.
Et uidi medicum alium, qui praesumpsit ut extraheret lapidem uiro, qui processerat in aetate, et lapis erat magnus.	And I saw another physician, who presumed to extract a stone from a man who had advanced in age, and the stone was large.
Peruenit ergo ad eum, et extraxit ipsum cum frusto uesicae.	Therefore, he reached it and extracted it with a piece of bladder.
Quare mortuus est uir in tertio die.	Therefore the man died on the third day.
Et ego quidem iam uocatus fueram ad extrahendum ipsum: et uidi ex magnitudine lapidis, et dispositione infirmi, quod moriretur.	And I myself had already been called to extract it: and I saw from the size of the stone and the disposition of the sick man that he would die.
Et uidi medicum alium, qui accipiebat stipem apud quendam Ducum terrae nostrae propter medicinam: et accidit eunucho nigro, qui erat apud ipsum, fractura in crure eius prope calcaneum: et properauit medicus cum ignorantia sua, et strinxit fracturam super uulnus cum puluinaribus, et astellis strictura forti, et non dimisit uulneri expirationem.	And I saw another physician, who was receiving payment from a certain Duke of our land for medicine: and it happened to a black eunuch, who was with him, a fracture in his leg near the heel: and the physician hurried with his ignorance, and bound the fracture over the wound with cushions and splints with strong constriction, and did not allow the wound an exit.
Deinde absoluit eum secundum desyderia sua.	Then he discharged him according to his desires.
Postea dimisit eum diebus aliquot, et praecepit ei, ne solueret ligamentum: et stetit sic donec apostematum est crus eius, et ipsius pes, et peruenit ad perditionem.	Afterwards he dismissed him for some days, and commanded him not to loosen the bandage: and he stood like that until his leg and foot became ulcerated, and he reached ruin.
Vocatus sum ergo ad eum: et properaui ad soluendum ligamentum: et consecuta est tranquillitas, et euasit a doloribus suis.	I was therefore called to him, and I hurried to loosen the bandage, and there followed tranquility, and he escaped from his pains.
