Praefatio.	 Preface.
Postquam compleui uobis o Filii, librum hunc, qui est postremus scientiae in medicina cum complemento ipsius, et consecutus sum finem in eo, ex expositionibus eius, et ipsius declarationibus, uisum est mihi, ut compleam ipsum uobis cum hoc Tractatu qui est pars operationis, id est, chirurgiae cum manu.	 After I have completed the book for you, my sons, which is the last concerning knowledge in medicine and its supplement, and after I have come to an end in it, by means of its explanations and its own declarations, it seemed good to me that I should complete it for you with this Treatise, which is a part of surgery, namely, chirurgery with hand.
Quoniam operatio cum manu prostrata est in regione nostra, et tempore nostro priuata omnino: donec fortasse periit scientia eius, et abscissum est uestigium eius: et non remanserunt ex ea, nisi descriptiones paruae in libris antiquorum, quas mutauerunt manus: et accidit eis error et haesitatio, donec clausae sunt intentiones eius, et elongata est uis ipsius: Visum est mihi, ut uiuificem eam cum ordinatione huius Tractatus in ea secundum uiam ex positionis, et declarationis, et abbreuiationis: et ut ueniam cum formis ferramentorum Cauterii, et reliquorum instrumentorum operis: cum fit ex declarationis additione, et ex properatione eius quod est necesse.	 Since the operation with hand has been laid down in our region and during our time entirely prohibited: until perhaps the knowledge of it perished, and its trace vanished: and there remain only small descriptions in ancient books, which have been altered by hands; and error and hesitation occurred in them, until their intentions were closed and the impulse of it was prolonged: It seemed good to me that I should revive it with this Treatise's arrangement according to the way from the position, the declaration, and abbreviation; and that I come with forms of iron tools of Cautery and the rest of instruments' operation: with making additions to declarations and obtaining what is necessary.
Caussa autem propter quam non inuenitur bonus artifex eius cum manu sua in hoc nostro tempore, est: quia ars medicinae est longa, et oportet auctorem eius exercitari ante illud in scientia anatomiae, quam narrauit Galenus, donec sciat iuuamenta membrorum, et ipsorum formas, et eorum coniunctionem, et separationem, et habeat cognitionem ossium, et neruorum, et lacertorum, et numerum ipsorum, et eorum egressionem, et uenarum pulsatilium, et quietarum, et locorum exitus earum.	 The reason why a good craftsman of this is not found with his hand in our time, is because the art of medicine is long, and it is necessary for its author to exercise before that in the science of anatomy, which Galen narrated, until he knows the remedies of members, and their forms, and their conjunction and separation, and has knowledge of bones, nerves, muscles, and their number, and their exit, and the pulsations and quiets of veins, and their locations.
Et propter illud dixit Hippocrates, quod nomen cum nomine est multum, et cum opere est paucum, et praecipue in arte manus.	 And for this reason, Hippocrates said that much is the name with the name, and little is the work, especially in the art of hand.
Nos uero iam diximus de illo in introitu huius libri.	 We have already said about it at the beginning of this book.
Quoniam qui non est sciens, quod diximus de anatomia, non euacuatur, quin iam cadat in errorem, quo interficiuntur homines: sicut ego uidi multos ex illis, qui formantur de hac scientia, et iactant se de ea absque scientia, et sine experimento.	 Since one who is not skilled in what we have said about anatomy will not be purged, but rather fall into error, in which men are slain: as I have seen many of those who are formed from this science, and boast about it without knowledge, and without experiment.
Quod est, quia uidi medicum stolidum secuisse apostema scrophulosum in collo mulieris, et incidit quasdam arterias in collo: quare fluxit sanguis mulieris, donec cecidit mortua inter manus eius.	 I have seen a foolish physician cut off a scrofulous apostema on a woman's neck and accidentally cut some arteries in the neck: therefore, the woman bled to death before his very eyes.
Et uidi medicum alium, qui praesumpsit ut extraheret lapidem uiro, qui processerat in aetate, et lapis erat magnus.	 And I have seen another physician who presumed to extract a stone from an old man who had grown it, and the stone was large.
Peruenit ergo ad eum, et extraxit ipsum cum frusto uesicae.	 Therefore, he came upon him and extracted the stone along with a fragment of the bladder.
Quare mortuus est uir in tertio die.	 Wherefore the man died on the third day.
Et ego quidem iam uocatus fueram ad extrahendum ipsum: et uidi ex magnitudine lapidis, et dispositione infirmi, quod moriretur.	 And I myself had been called to extract it; and I saw from the size of the stone and the state of the patient that he would die.
Et uidi medicum alium, qui accipiebat stipem apud quendam Ducum terrae nostrae propter medicinam: et accidit eunucho nigro, qui erat apud ipsum, fractura in crure eius prope calcaneum: et properauit medicus cum ignorantia sua, et strinxit fracturam super uulnus cum puluinaribus, et astellis strictura forti, et non dimisit uulneri expirationem.	 I have seen another physician who was receiving a stipend from some Duke of our land on account of his medicine: and a black eunuch who was with him suffered a fracture in the leg near the heel; and the physician, ignorant in this matter, bound up the fracture over the wound with ligatures and forceps, and did not allow the wound to breathe.
Deinde absoluit eum secundum desyderia sua.	 Then he treated him according to his own ideas.
Postea dimisit eum diebus aliquot, et praecepit ei, ne solueret ligamentum: et stetit sic donec apostematum est crus eius, et ipsius pes, et peruenit ad perditionem.	 Later he dismissed him for some days and ordered him not to loosen the bandage; and so he stood thus until a tumor formed on his leg, and his foot, and came to ruin.
Vocatus sum ergo ad eum: et properaui ad soluendum ligamentum: et consecuta est tranquillitas, et euasit a doloribus suis.	 Therefore I was called upon him: and I hastened to undo the bandage; and quiet came over him, and he was relieved of his pains.
Verumtamen corruptio iam confirmata erat in membro: et non potui refraenare ipsam.	 But the corruption had already become established in the limb: and I could not stop it.
Pon ergo cessauit corruptio perambulare in membro, donec periit.	 The decay shall cease to spread through the member until it has perished.
Et uidi medicum alium, qui perforauit apostema cancerosum: et ulceratum est post dies, donec magnificata est malicia eius cum domino ipsius.	 And I saw another physician who perforated a malignant ulcer: and after days it was healed when the wickedness of it was revealed to its master.
Quod est, quia quando est cancer purus ex humore melancholico, tunc non oportet ut perueniatur ad eum cum ferro omnino, nisi sit in membro quod toleret, ut abscindatur totum eius.	 Because when a cancer is pure from the humor of melancholy, then it should not be reached with iron entirely unless it is in a member that can bear it, so that the whole thing may be cut off.
