Praefatio.	 Preface.
Postquam compleui uobis o Filii, librum hunc, qui est postremus scientiae in medicina cum complemento ipsius, et consecutus sum finem in eo, ex expositionibus eius, et ipsius declarationibus, uisum est mihi, ut compleam ipsum uobis cum hoc Tractatu qui est pars operationis, id est, chirurgiae cum manu.	 After I have completed the book for you, sons, which is the last in the knowledge of medicine with its supplement, and having reached the end in it, through expositions of it, and its declarations, it seemed to me to complete it for you with this Treatise, which is a part of operation, that is, surgery, with hand.
Quoniam operatio cum manu prostrata est in regione nostra, et tempore nostro priuata omnino: donec fortasse periit scientia eius, et abscissum est uestigium eius: et non remanserunt ex ea, nisi descriptiones paruae in libris antiquorum, quas mutauerunt manus: et accidit eis error et haesitatio, donec clausae sunt intentiones eius, et elongata est uis ipsius: Visum est mihi, ut uiuificem eam cum ordinatione huius Tractatus in ea secundum uiam ex positionis, et declarationis, et abbreuiationis: et ut ueniam cum formis ferramentorum Cauterii, et reliquorum instrumentorum operis: cum fit ex declarationis additione, et ex properatione eius quod est necesse.	 Since operation with hand is laid low in our region, and at our time entirely deprived of it; perhaps until the knowledge of it has perished and its trace has vanished, and only small descriptions remain in ancient books which have been changed by hands, and error and hesitation occurred, so that the intentions have been closed and the will was dispersed; It seemed to me that I should revive it with this Treatise according to the way of expositions, declarations, and abbreviation, and also that I come with the forms of iron tools of Cautery and the rest of the instruments of work, with the addition of declarations and the need for it.
Caussa autem propter quam non inuenitur bonus artifex eius cum manu sua in hoc nostro tempore, est: quia ars medicinae est longa, et oportet auctorem eius exercitari ante illud in scientia anatomiae, quam narrauit Galenus, donec sciat iuuamenta membrorum, et ipsorum formas, et eorum coniunctionem, et separationem, et habeat cognitionem ossium, et neruorum, et lacertorum, et numerum ipsorum, et eorum egressionem, et uenarum pulsatilium, et quietarum, et locorum exitus earum.	 The reason why a good craftsman of this art with his hand is not found in this time is that the art of medicine is long and its author must be trained beforehand in the science of anatomy, which Galen described, until he knows the remedies for the limbs and their shapes, and their conjunction and separation, and has knowledge of the bones, nerves, muscles, their number, and their exits, and the vessels of pulsation, quiet ones, and their locations.
Et propter illud dixit Hippocrates, quod nomen cum nomine est multum, et cum opere est paucum, et praecipue in arte manus.	 And for this reason, Hippocrates said that much is the name with its name, but little is the work, and especially in the art of hand.
Nos uero iam diximus de illo in introitu huius libri.	 We have indeed said about it at the beginning of this book.
Quoniam qui non est sciens, quod diximus de anatomia, non euacuatur, quin iam cadat in errorem, quo interficiuntur homines: sicut ego uidi multos ex illis, qui formantur de hac scientia, et iactant se de ea absque scientia, et sine experimento.	 Because he who is not knowing what we have said about anatomy, is not purged from already falling into error, in which men are slain: as I have seen many of those who are formed by this science, and boast themselves about it without knowledge, and without experience.
Quod est, quia uidi medicum stolidum secuisse apostema scrophulosum in collo mulieris, et incidit quasdam arterias in collo: quare fluxit sanguis mulieris, donec cecidit mortua inter manus eius.	 Because I have seen a foolish physician follow an aposteme (boil) on the neck of a woman, and cut some arteries in her neck: wherefore the woman's blood flowed until she fell dead in his hands.
Et uidi medicum alium, qui praesumpsit ut extraheret lapidem uiro, qui processerat in aetate, et lapis erat magnus.	 And I have seen another physician presume to extract a stone from an old man, which had grown, and the stone was large.
Peruenit ergo ad eum, et extraxit ipsum cum frusto uesicae.	 Therefore he came to him, and extracted it with a piece of bladder.
Quare mortuus est uir in tertio die.	 Wherefore the man died on the third day.
Et ego quidem iam uocatus fueram ad extrahendum ipsum: et uidi ex magnitudine lapidis, et dispositione infirmi, quod moriretur.	 And indeed I had already been summoned to extract it; and I saw from the size of the stone, and the condition of the patient, that he would die.
Et uidi medicum alium, qui accipiebat stipem apud quendam Ducum terrae nostrae propter medicinam: et accidit eunucho nigro, qui erat apud ipsum, fractura in crure eius prope calcaneum: et properauit medicus cum ignorantia sua, et strinxit fracturam super uulnus cum puluinaribus, et astellis strictura forti, et non dimisit uulneri expirationem.	 And I have seen another physician receiving a fee from some Duke of our land because of medicine; and a black eunuch was with him, who had a fracture near the heel of his leg: and the physician in his ignorance, bound up the fracture on a wound with awls and strong needles, and did not allow the wound to breathe.
Deinde absoluit eum secundum desyderia sua.	 Then he cured him according to his own devices.
Postea dimisit eum diebus aliquot, et praecepit ei, ne solueret ligamentum: et stetit sic donec apostematum est crus eius, et ipsius pes, et peruenit ad perditionem.	 Afterwards he sent him away for some days and commanded him not to loosen the bandage; and it stood thus until there was an abscess on his leg, and his foot, and it reached its destruction.
Vocatus sum ergo ad eum: et properaui ad soluendum ligamentum: et consecuta est tranquillitas, et euasit a doloribus suis.	 I was then summoned to him; and I hastened to loosen the bandage; and there came peace, and he was delivered from his pains.
Verumtamen corruptio iam confirmata erat in membro: et non potui refraenare ipsam.	 Nevertheless corruption had already been confirmed in the member; and I could not arrest it.
Pon ergo cessauit corruptio perambulare in membro, donec periit.	 Apply [the ointment] so that the corruption may stop spreading in the member until it perishes.
Et uidi medicum alium, qui perforauit apostema cancerosum: et ulceratum est post dies, donec magnificata est malicia eius cum domino ipsius.	 And I saw another physician who pierced a malignant apostema; and it became ulcerated for days, until the wickedness of it was manifested with its lord.
Quod est, quia quando est cancer purus ex humore melancholico, tunc non oportet ut perueniatur ad eum cum ferro omnino, nisi sit in membro quod toleret, ut abscindatur totum eius.	 Because when the cancer is pure due to black bile, then it should not be approached with iron at all unless it is in a member that can endure it, so that the whole of it may be cut off.
Et propter illud o Filii, necesse est uobis, ut sciatis, quod operatio cum manu diuiditur in duas diuisiones: scilicet, operationem cui associatur salus: et operationem, cum qua est periculum in pluribus dispositionibus.	 And because of that which is said in O Filii, it is necessary for you to know that the operation is divided into two divisions: namely, the operation associated with safety; and the operation where danger is present in many arrangements.
Et ego iam excitaui in omni loco huius libri, in quo uenit operatio, in qua est terror et timor.	 And I have already aroused myself in every place of this book, wherever there comes an operation where there is fear and dread.
Quare necesse est uobis, ut caueatis illud, et dimitatis ipsum: ut non inueniant stolidi uiam ad loquendum, et dehonestandum.	 Therefore it is necessary for you to be cautious of that and to separate it: so that the foolish may not find a way to speak about it and shameful things.
Accipite ergo mensuram cum sollicitudine et protectione, et infirmos uestros cum facilitate et firmitudine, et utimini uia meliore perducente gratia Dei ad salutem et successionem laudabilem: et dimittite aegritudines terribiles difficilis sanationis: et tollite animas uestras ab eo quod facit uos timere, ut ingrediatur super uos haesitatio in fide uestra et commodo uestro.	 Take therefore the measurement with caution and protection, and your sick ones with ease and firmness, and make use of a better way leading by the grace of God to salvation and praiseworthy succession: and leave behind terrible illnesses that are difficult to heal; and separate yourselves from what makes you fear, so that hesitation in faith and comfort may not enter upon you.
Est enim magis remanens ad gloriam uestram, et sublimius in mundo isto, et postremo ad quantitates uestras.	 For it is more becoming for your glory, and higher in this world, and finally to your ranks.
Galenus enim iam dixit in quibusdam suis admonitionibus.	 Galen indeed said so in some of his warnings.
Non medicetis aegritudinem malam: ne nominemini medici mali.	 Do not treat an evil disease; lest you be called a bad physician.
Iam autem diuisi hunc Tractatum secundum tria Capitula. ¶	 Now, however, I have divided this Treatise into three Chapters. ¶
Capitulum primum.	 First Chapter.
De Cauterio cum igne, et Cauterio cum medicina acuta, capitulatum, et ordinatum a capite usque ad pedes, et formis instrumentorum, et ferramentis Cauterii: et omni quod necessarium est in operatione. ¶	 On Cautery with fire, and Cautery with sharp medicine, is treated, and ordered from head to foot, and forms of the instruments, and tools for Cautery: and all that is necessary in the procedure.
Capitulum secundum.	 De Arte Circumcisionis, sive Preputiorum Sectionis.
De sectione et perforatione, phlebotomia et uentosis, et uulneribus: et extractione sagittarum, et similibus illius: et totum capitulatum, ordinatum formis instrumentorum. ¶	 On the Art of Circumcision, or Preputial Section.
Capitulum tertium.	 Chapter third.
De restauratione, et dislocatione, et curatione torsionis, et similibus illius: capitulatum, ordinatum a capite usque ad pedes, et formis instrumentorum.	 On restoration, displacement, and treatment of twisting and similar cases: a chapter arranged from head to foot and forms of instruments.
Soli Deo Gloria.	 To God alone be the glory.
Liber Chirurgici Albucasis.	 The Surgery Book by Albucasis.
Pars I.	 Part I.
¶ De Iuuamento, et Nocumento Cauterii: et quibus complexionibus conueniat, et quo tempore: et si cum ferro, uel auro.	 On the benefit and harm of cautery, in what constitutions it is appropriate, at what time, and if with iron or gold.
Caput I.	 Chapter I.
Sed Ante Quidem Quam rememorer operationis cum eo, oportet ut dicam qualitatem Iuuamentorum eius, et Nocumentorum ipsius: et in qua complexione exhibeatur.	 Before I remind you of the operation with it, it is necessary to say the quality of its remedies and its harms, and in what composition it should be displayed.
Dico ergo, quod sermo de qualitate iuuamenti Cauterii, et nocumenti eius, est sermo prolixus, et subtilis, scientia, et secretum occultum.	 I say therefore, that the discourse on the quality of the remedy of the cautery, and its harm, is a long, subtle, knowledge, and secret hidden matter.
Etiam locuta fuit in eo multitudo sapientum, et dissenserunt in eo: et mihi quidem sufficit parum ex sermonibus eorum, timens prolongationem.	 Also there was a multitude of wise men who spoke about it and disagreed on it; and for me enough is said from their discourses, fearing prolongation.
Dico ergo, quod Cauterium confert uniuersaliter omni complexioni, quae est cum materia, et absque materia: excaeptis duabus complexionibus, quae sunt complexio calida absque materia, et complexio sicca absque materia.	 I say therefore, that the cautery applies universally to all compositions, which are with matter and without matter; except for two compositions, which are a hot composition without matter and a dry composition without matter.
In complexione autem calida et sicca cum materia dissenserunt.	 In a hot and dry composition with matter, they disagreed.
Quidam enim dixerunt, quod Cauterium iuuatiuum est in ea.	 Some said that the cautery is beneficial in it.
Et dixerunt alii contrarium illius, scilicet quod Cauterium non est conueniens in aegritudine, quae est ex caliditate et siccitate: quoniam natura ignis est caliditas: et inconueniens est, ut sanetur ex agritudine calida et sicca, cum calido et sicco.	 And others said the opposite, that is, that the cautery is not suitable in the disease which is of heat and dryness; because the nature of fire is heat; and it is inconvenient to heal from a hot and dry disease with heat and dryness.
Et dixit ille qui dicit contrarium illius: quod per Cauterium fit iuuamentum in omni aegritudine calida et sicca, quae accidit in corporibus hominum: quoniam quando tu comparas corpus hominis, et humiditates eius, ad complexionem ignis, inuenis corpus hominis frigidum.	 And he who says the opposite said that the cautery is beneficial in every hot and dry disease which occurs in the bodies of humans; because when you compare the body of a man and its humidity to the composition of fire, you find the body of a man cold.
Et ego quidem dico per sermonem eius: quia ex perimentum iam detexit mihi illud aliquotiens.	 And I myself say by his speech: because I have often seen that proven to me.
