Praefatio.	 Preface.
Postquam compleui uobis o Filii, librum hunc, qui est postremus scientiae in medicina cum complemento ipsius, et consecutus sum finem in eo, ex expositionibus eius, et ipsius declarationibus, uisum est mihi, ut compleam ipsum uobis cum hoc Tractatu qui est pars operationis, id est, chirurgiae cum manu.	 After I completed the book for you, O Sons, which is the last one regarding knowledge in medicine with its supplement, and I have reached the end of it through explanations of the same and the declarations, it seemed to me that I should complete it for you with this Treatise, which is part of surgery, namely, chirurgery with my hand.
Quoniam operatio cum manu prostrata est in regione nostra, et tempore nostro priuata omnino: donec fortasse periit scientia eius, et abscissum est uestigium eius: et non remanserunt ex ea, nisi descriptiones paruae in libris antiquorum, quas mutauerunt manus: et accidit eis error et haesitatio, donec clausae sunt intentiones eius, et elongata est uis ipsius: Visum est mihi, ut uiuificem eam cum ordinatione huius Tractatus in ea secundum uiam ex positionis, et declarationis, et abbreuiationis: et ut ueniam cum formis ferramentorum Cauterii, et reliquorum instrumentorum operis: cum fit ex declarationis additione, et ex properatione eius quod est necesse.	 Since operation with hand is laid low in our region and at our time entirely deprived of it: perhaps the knowledge of it has perished, and its trace is lost; and only small descriptions of it remain in old books, which have been altered by hands; and error and hesitation occur until the intentions are closed and the force is weakened: It seemed to me that I should revive it with the arrangement of this Treatise according to the way of exposition, declaration, and abbreviation; and that I should come with forms of iron tools of Cauterium, and the rest of the instruments of work; when it is done by addition to the declarations and from the necessity of its use.
Caussa autem propter quam non inuenitur bonus artifex eius cum manu sua in hoc nostro tempore, est: quia ars medicinae est longa, et oportet auctorem eius exercitari ante illud in scientia anatomiae, quam narrauit Galenus, donec sciat iuuamenta membrorum, et ipsorum formas, et eorum coniunctionem, et separationem, et habeat cognitionem ossium, et neruorum, et lacertorum, et numerum ipsorum, et eorum egressionem, et uenarum pulsatilium, et quietarum, et locorum exitus earum.	 The reason why a good artisan of it is not found with his hand at this time, is because the art of medicine is long, and the author must be trained in knowledge of anatomy before that, which Galen narrated, until he knows the means of the members, and their shapes, and their union and separation, and has knowledge of bones, nerves, muscles, and their number, and their movement, and the pulse vessels, and quiet ones, and their exits; and the locations of their origins.
Et propter illud dixit Hippocrates, quod nomen cum nomine est multum, et cum opere est paucum, et praecipue in arte manus.	 And for that reason, Hippocrates said that name with name is much, and with work it is little, and especially in the art of hand.
Nos uero iam diximus de illo in introitu huius libri.	 We have already said about him at the beginning of this book.
Quoniam qui non est sciens, quod diximus de anatomia, non euacuatur, quin iam cadat in errorem, quo interficiuntur homines: sicut ego uidi multos ex illis, qui formantur de hac scientia, et iactant se de ea absque scientia, et sine experimento.	 Because he who is not knowing what we have said about anatomy, is already in danger of falling into error, in which men are killed: just as I have seen many of those who form themselves from this science and boast about it without knowledge, and without experiment.
Quod est, quia uidi medicum stolidum secuisse apostema scrophulosum in collo mulieris, et incidit quasdam arterias in collo: quare fluxit sanguis mulieris, donec cecidit mortua inter manus eius.	 Because I have seen a foolish surgeon remove an abscess on a woman's neck and cut some arteries in the neck: therefore, blood flowed from the woman until she died in his hands.
Et uidi medicum alium, qui praesumpsit ut extraheret lapidem uiro, qui processerat in aetate, et lapis erat magnus.	 And I have seen another surgeon who presumed to extract a stone from an elderly man, and the stone was large.
Peruenit ergo ad eum, et extraxit ipsum cum frusto uesicae.	 Therefore he came to him, and extracted it with a piece of the bladder.
Quare mortuus est uir in tertio die.	 Therefore the man died on the third day.
