Praefatio.	 Preface.
Postquam compleui uobis o Filii, librum hunc, qui est postremus scientiae in medicina cum complemento ipsius, et consecutus sum finem in eo, ex expositionibus eius, et ipsius declarationibus, uisum est mihi, ut compleam ipsum uobis cum hoc Tractatu qui est pars operationis, id est, chirurgiae cum manu.	 After I completed this book for you, my Sons, which is the last on the science of medicine with its complement, and having reached an end in it through expositions of its contents and its declarations, it seemed to me that I should complete it for you also with this Treatise, which is a part of operations, that is, surgery with hands.
Quoniam operatio cum manu prostrata est in regione nostra, et tempore nostro priuata omnino: donec fortasse periit scientia eius, et abscissum est uestigium eius: et non remanserunt ex ea, nisi descriptiones paruae in libris antiquorum, quas mutauerunt manus: et accidit eis error et haesitatio, donec clausae sunt intentiones eius, et elongata est uis ipsius: Visum est mihi, ut uiuificem eam cum ordinatione huius Tractatus in ea secundum uiam ex positionis, et declarationis, et abbreuiationis: et ut ueniam cum formis ferramentorum Cauterii, et reliquorum instrumentorum operis: cum fit ex declarationis additione, et ex properatione eius quod est necesse.	 Since the operation with hands is prostrate in our region and at our time, altogether lacking; until perhaps the knowledge of it has perished, and its trace has disappeared, except for some small descriptions in ancient books which have been altered by hand, and error and hesitation have occurred, until the intentions have been closed off, and the force of it has been weakened: It seemed to me that I should revive it with the arrangement of this Treatise in it according to the way from the positions, the declarations, and the abbreviations, and that I should come with forms of iron tools, and the rest of the instruments of work, through addition of declarations and proper use of what is necessary.
Caussa autem propter quam non inuenitur bonus artifex eius cum manu sua in hoc nostro tempore, est: quia ars medicinae est longa, et oportet auctorem eius exercitari ante illud in scientia anatomiae, quam narrauit Galenus, donec sciat iuuamenta membrorum, et ipsorum formas, et eorum coniunctionem, et separationem, et habeat cognitionem ossium, et neruorum, et lacertorum, et numerum ipsorum, et eorum egressionem, et uenarum pulsatilium, et quietarum, et locorum exitus earum.	 The reason why a skilled artist with his hand is not found in this present time, is because the art of medicine is long, and it is necessary for its author to exercise himself before that in the science of anatomy as Galen narrated, until he knows the remedies of members, their shapes, and their connections, and disconnections, and has knowledge of bones, nerves, muscles, their number, their exits, veins pulsating and quiet, and places of their exit.
Et propter illud dixit Hippocrates, quod nomen cum nomine est multum, et cum opere est paucum, et praecipue in arte manus.	 And for this reason, Hippocrates said that name with name is much, and with work it is little, and especially in the art of hands.
Nos uero iam diximus de illo in introitu huius libri.	 We have already said about him at the beginning of this book.
Quoniam qui non est sciens, quod diximus de anatomia, non euacuatur, quin iam cadat in errorem, quo interficiuntur homines: sicut ego uidi multos ex illis, qui formantur de hac scientia, et iactant se de ea absque scientia, et sine experimento.	Whoever is not knowing what we have said about anatomy, may already fall into error, in which people are killed: as I have seen many of those who are formed by this science and boast about it without knowledge, and without experiment.
Quod est, quia uidi medicum stolidum secuisse apostema scrophulosum in collo mulieris, et incidit quasdam arterias in collo: quare fluxit sanguis mulieris, donec cecidit mortua inter manus eius.	 I have seen a foolish physician cut an abscess on a woman's neck, and he accidentally cut some arteries in the neck: therefore, blood flowed from the woman until she fell dead at his hands.
Et uidi medicum alium, qui praesumpsit ut extraheret lapidem uiro, qui processerat in aetate, et lapis erat magnus.	 And I have seen another physician who presumed to draw out a stone from an old man, and the stone was large.
Peruenit ergo ad eum, et extraxit ipsum cum frusto uesicae.	 Therefore, he came to him, and drew it out with a piece of bladder.
Quare mortuus est uir in tertio die.	 Wherefore, the man died on the third day.
