Praefatio.	 Preface.
Postquam compleui uobis o Filii, librum hunc, qui est postremus scientiae in medicina cum complemento ipsius, et consecutus sum finem in eo, ex expositionibus eius, et ipsius declarationibus, uisum est mihi, ut compleam ipsum uobis cum hoc Tractatu qui est pars operationis, id est, chirurgiae cum manu.	 After I completed this book for you, Sons [of], which is the last one in the science of medicine with its completion, and after I reached the end in it, through its explanations and its declarations, it seemed to me that I should complete it for you with this Treatise which is a part of operation, that is, surgery with hands.
Quoniam operatio cum manu prostrata est in regione nostra, et tempore nostro priuata omnino: donec fortasse periit scientia eius, et abscissum est uestigium eius: et non remanserunt ex ea, nisi descriptiones paruae in libris antiquorum, quas mutauerunt manus: et accidit eis error et haesitatio, donec clausae sunt intentiones eius, et elongata est uis ipsius: Visum est mihi, ut uiuificem eam cum ordinatione huius Tractatus in ea secundum uiam ex positionis, et declarationis, et abbreuiationis: et ut ueniam cum formis ferramentorum Cauterii, et reliquorum instrumentorum operis: cum fit ex declarationis additione, et ex properatione eius quod est necesse.	 Since operation with hands is laid low in our region and during our time, it has been entirely absent: perhaps the science of it has perished, and its trace has been lost: and nothing remains from it except small descriptions in old books, which have been changed by hand; and error and hesitation occurred until its intentions were closed off, and the force of it was weakened: It seemed to me that I should revive it with the arrangement of this Treatise according to the way of its explanation, and its abbreviation; and that I should provide with the forms of the instruments of Cautery, and the rest of the tools of work: when done by adding to its declarations, and through the necessity of it.
Caussa autem propter quam non inuenitur bonus artifex eius cum manu sua in hoc nostro tempore, est: quia ars medicinae est longa, et oportet auctorem eius exercitari ante illud in scientia anatomiae, quam narrauit Galenus, donec sciat iuuamenta membrorum, et ipsorum formas, et eorum coniunctionem, et separationem, et habeat cognitionem ossium, et neruorum, et lacertorum, et numerum ipsorum, et eorum egressionem, et uenarum pulsatilium, et quietarum, et locorum exitus earum.	 The reason why no good craftsman with his hands can be found in this time is that the art of medicine is long, and its author must exercise himself before that in the science of anatomy which Galen narrated, so that he knows the aid of limbs, and their shapes, and their connection, and separation, and has knowledge of bones, nerves, muscles, and their number, and their exits, and the arteries pulsating and quiet ones, and their locations.
Et propter illud dixit Hippocrates, quod nomen cum nomine est multum, et cum opere est paucum, et praecipue in arte manus.	 And for this reason, Hippocrates said that name with name is much, and with work it is little, especially in the art of hands.
Nos uero iam diximus de illo in introitu huius libri.	 We have already spoken about him at the beginning of this book.
Quoniam qui non est sciens, quod diximus de anatomia, non euacuatur, quin iam cadat in errorem, quo interficiuntur homines: sicut ego uidi multos ex illis, qui formantur de hac scientia, et iactant se de ea absque scientia, et sine experimento.	 Since he who is not knowing what we have said about anatomy, cannot avoid falling into error, in which people are killed: just as I have seen many of those who are formed from this science and boast about it without knowledge, and without experience.
Quod est, quia uidi medicum stolidum secuisse apostema scrophulosum in collo mulieris, et incidit quasdam arterias in collo: quare fluxit sanguis mulieris, donec cecidit mortua inter manus eius.	 I have seen a foolish surgeon cut out a scrofulous apostema on a woman's neck and cut some arteries in the neck: consequently the woman's blood flowed until she fell dead in his hands.
Et uidi medicum alium, qui praesumpsit ut extraheret lapidem uiro, qui processerat in aetate, et lapis erat magnus.	 And I have seen another surgeon who presumptuously attempted to extract a stone from an elderly man, and the stone was large.
Peruenit ergo ad eum, et extraxit ipsum cum frusto uesicae.	 Therefore he came to him, and extracted it with a piece of bladder.
Quare mortuus est uir in tertio die.	 Wherefore the man died on the third day.
Et ego quidem iam uocatus fueram ad extrahendum ipsum: et uidi ex magnitudine lapidis, et dispositione infirmi, quod moriretur.	 And indeed I was already called to extract it; and I saw from the size of the stone, and the condition of the sick man, that he would die.
Et uidi medicum alium, qui accipiebat stipem apud quendam Ducum terrae nostrae propter medicinam: et accidit eunucho nigro, qui erat apud ipsum, fractura in crure eius prope calcaneum: et properauit medicus cum ignorantia sua, et strinxit fracturam super uulnus cum puluinaribus, et astellis strictura forti, et non dimisit uulneri expirationem.	 And I have seen another surgeon who was receiving straw from some Duke of our land on account of medicine; and a black eunuch was with him, who was with him, and he sustained a fracture in his leg near the heel; and the surgeon rushed with his ignorance, and bound up the fracture over the wound with pulleys, and strong bindings, and did not allow the wound to breathe.
Deinde absoluit eum secundum desyderia sua.	 Then he cured him according to his own neglect.
Postea dimisit eum diebus aliquot, et praecepit ei, ne solueret ligamentum: et stetit sic donec apostematum est crus eius, et ipsius pes, et peruenit ad perditionem.	 Later he sent him away for some days and ordered him not to loosen the binding; and he remained so until an apostema formed on his leg, and his own foot, and it came to ruin.
