Praefatio.	Preface.
Postquam compleui uobis o Filii, librum hunc, qui est postremus scientiae in medicina cum complemento ipsius, et consecutus sum finem in eo, ex expositionibus eius, et ipsius declarationibus, uisum est mihi, ut compleam ipsum uobis cum hoc Tractatu qui est pars operationis, id est, chirurgiae cum manu.	After I have completed the book for you, my sons, this one, which is the last part of knowledge in medicine along with its complement, and having reached the end of it from its explanations and declarations, it seemed to me that I should complete it for you together with this Treatise which is a part of operation, that is surgery with the hand.
Quoniam operatio cum manu prostrata est in regione nostra, et tempore nostro priuata omnino: donec fortasse periit scientia eius, et abscissum est uestigium eius: et non remanserunt ex ea, nisi descriptiones paruae in libris antiquorum, quas mutauerunt manus: et accidit eis error et haesitatio, donec clausae sunt intentiones eius, et elongata est uis ipsius: Visum est mihi, ut uiuificem eam cum ordinatione huius Tractatus in ea secundum uiam ex positionis, et declarationis, et abbreuiationis: et ut ueniam cum formis ferramentorum Cauterii, et reliquorum instrumentorum operis: cum fit ex declarationis additione, et ex properatione eius quod est necesse.	Since the operation with the hand has been completely lost in our region and at our time, being entirely private until perhaps its knowledge has perished and its trace cut off: and there have remained from it only small descriptions in the books of the ancients which hands have altered, and error and doubt occurred to them until their intentions were closed off and their power weakened. It seemed to me that I should revive it with the arrangement of this Treatise within it according to the way of positioning, declaration, and abridgment: and that I should bring back with the forms of iron instruments cautery and other tools of surgery: as is necessary from the addition of explanation and its consideration.
Caussa autem propter quam non inuenitur bonus artifex eius cum manu sua in hoc nostro tempore, est: quia ars medicinae est longa, et oportet auctorem eius exercitari ante illud in scientia anatomiae, quam narrauit Galenus, donec sciat iuuamenta membrorum, et ipsorum formas, et eorum coniunctionem, et separationem, et habeat cognitionem ossium, et neruorum, et lacertorum, et numerum ipsorum, et eorum egressionem, et uenarum pulsatilium, et quietarum, et locorum exitus earum.	But the reason why a good craftsman with his own hand in this our time is not found, is that the art of medicine is long, and its author must be trained beforehand in the knowledge of anatomy which Galen narrated, until he knows the help of members, and their shapes, and their conjunction, and separation, and has understanding of bones, nerves, vessels, sinews, and their number, and their emission, and the exit of quiet and pulsating veins.
Et propter illud dixit Hippocrates, quod nomen cum nomine est multum, et cum opere est paucum, et praecipue in arte manus.	And because of this, Hippocrates said that a name with a name is much, but with work is little, and especially in the art of hands.
Nos uero iam diximus de illo in introitu huius libri.	We have already spoken of him at the entrance of this book.
Quoniam qui non est sciens, quod diximus de anatomia, non euacuatur, quin iam cadat in errorem, quo interficiuntur homines: sicut ego uidi multos ex illis, qui formantur de hac scientia, et iactant se de ea absque scientia, et sine experimento.	Since he who is not knowing, what we said about anatomy, is not purified, lest he already falls into error by which men are killed: just as I have seen many of them who claim to be from this science and boast about it without knowledge and without experience.
Quod est, quia uidi medicum stolidum secuisse apostema scrophulosum in collo mulieris, et incidit quasdam arterias in collo: quare fluxit sanguis mulieris, donec cecidit mortua inter manus eius.	What happened was that I saw a foolish doctor cut an aphtous abscess on the neck of a woman and severed some arteries in her neck: wherefore the blood of the woman flowed until she fell dead between his hands.
Et uidi medicum alium, qui praesumpsit ut extraheret lapidem uiro, qui processerat in aetate, et lapis erat magnus.	And I saw another doctor who presumed to remove a stone from a man who was advanced in years, and the stone was large.
Peruenit ergo ad eum, et extraxit ipsum cum frusto uesicae.	He therefore came upon him and extracted it with a piece of the bladder.
Quare mortuus est uir in tertio die.	Wherefore the man died on the third day.
Et ego quidem iam uocatus fueram ad extrahendum ipsum: et uidi ex magnitudine lapidis, et dispositione infirmi, quod moriretur.	And I myself had been called to extract it and I saw from the size of the stone and the condition of the patient that he would die.
Et uidi medicum alium, qui accipiebat stipem apud quendam Ducum terrae nostrae propter medicinam: et accidit eunucho nigro, qui erat apud ipsum, fractura in crure eius prope calcaneum: et properauit medicus cum ignorantia sua, et strinxit fracturam super uulnus cum puluinaribus, et astellis strictura forti, et non dimisit uulneri expirationem.	And I saw another doctor who was taking a large sum of money from one of our lords of the land on account of medicine: and it happened to a black eunuch who was with him, that he broke his leg near the heel: and the doctor hurried there in ignorance, and bound the fracture over the wound with lint and tight bandages, and did not allow the wound any breathing.
Deinde absoluit eum secundum desyderia sua.	Then he discharged him according to his own desires.
Postea dimisit eum diebus aliquot, et praecepit ei, ne solueret ligamentum: et stetit sic donec apostematum est crus eius, et ipsius pes, et peruenit ad perditionem.	Then he sent him away after a few days and ordered him not to remove the bandage: and so it stood until his leg became gangrened and his foot, and it came to destruction.
Vocatus sum ergo ad eum: et properaui ad soluendum ligamentum: et consecuta est tranquillitas, et euasit a doloribus suis.	I was therefore called to him: and I hurried to unbind the bandage: and it followed that he recovered, and escaped from his pains.
Verumtamen corruptio iam confirmata erat in membro: et non potui refraenare ipsam.	But the corruption had already been confirmed in the member and I was not able to restrain it.
Pon ergo cessauit corruptio perambulare in membro, donec periit.	So then the corruption ceased to wander in the member until it perished.
Et uidi medicum alium, qui perforauit apostema cancerosum: et ulceratum est post dies, donec magnificata est malicia eius cum domino ipsius.	And I saw another doctor who pierced a cancerous abscess and it became ulcerated after some days, until the malady was glorified against his master.
Quod est, quia quando est cancer purus ex humore melancholico, tunc non oportet ut perueniatur ad eum cum ferro omnino, nisi sit in membro quod toleret, ut abscindatur totum eius.	What happened was that when the pure cancer is from black bile, then it should not be approached with iron altogether, unless it is in a member which can bear it, so that it may be cut out entirely.
Et propter illud o Filii, necesse est uobis, ut sciatis, quod operatio cum manu diuiditur in duas diuisiones: scilicet, operationem cui associatur salus: et operationem, cum qua est periculum in pluribus dispositionibus.	And because of this, o sons, it is necessary for you to know that the operation with the hand is divided into two divisions: namely, an operation which is associated with health; and an operation, with which there is danger in many dispositions.
Et ego iam excitaui in omni loco huius libri, in quo uenit operatio, in qua est terror et timor.	And I have already set forth in every place of this book, in which an operation comes, wherein there is fear and dread.
Quare necesse est uobis, ut caueatis illud, et dimitatis ipsum: ut non inueniant stolidi uiam ad loquendum, et dehonestandum.	Why it is necessary for you to beware of that, and to depart from it: so that foolish people may not find the way to speaking and to disparaging.
Accipite ergo mensuram cum sollicitudine et protectione, et infirmos uestros cum facilitate et firmitudine, et utimini uia meliore perducente gratia Dei ad salutem et successionem laudabilem: et dimittite aegritudines terribiles difficilis sanationis: et tollite animas uestras ab eo quod facit uos timere, ut ingrediatur super uos haesitatio in fide uestra et commodo uestro.	Therefore take therefore the measure with care and protection, and your patients with ease and firmness, and use the better way leading by God's favor to salvation and a praiseworthy outcome: and dismiss terrible afflictions of difficult healing: and take your souls away from that which makes you fear, so that hesitation may enter upon you in your faith and advantage.
Est enim magis remanens ad gloriam uestram, et sublimius in mundo isto, et postremo ad quantitates uestras.	For it is indeed more remaining for your glory, and higher in this world, and finally to your merits.
Galenus enim iam dixit in quibusdam suis admonitionibus.	For Galen has already said in some of his warnings.
Non medicetis aegritudinem malam: ne nominemini medici mali.	Do not treat the bad illness: lest you be called bad doctors.
Iam autem diuisi hunc Tractatum secundum tria Capitula. ¶	However I have now divided this Treatise into three Chapters.
