Praefatio.	Preface.
Postquam compleui uobis o Filii, librum hunc, qui est postremus scientiae in medicina cum complemento ipsius, et consecutus sum finem in eo, ex expositionibus eius, et ipsius declarationibus, uisum est mihi, ut compleam ipsum uobis cum hoc Tractatu qui est pars operationis, id est, chirurgiae cum manu.	After I have finished with you, my Son, this book which is the latest in the science of medicine, together with its completion, I have reached the end of it, having set out in it the exposition of its contents and their declaration. It seemed to me that I should complete it for you with this treatise which is a part of the art of surgery, that is, surgery with the hand.
Quoniam operatio cum manu prostrata est in regione nostra, et tempore nostro priuata omnino: donec fortasse periit scientia eius, et abscissum est uestigium eius: et non remanserunt ex ea, nisi descriptiones paruae in libris antiquorum, quas mutauerunt manus: et accidit eis error et haesitatio, donec clausae sunt intentiones eius, et elongata est uis ipsius: Visum est mihi, ut uiuificem eam cum ordinatione huius Tractatus in ea secundum uiam ex positionis, et declarationis, et abbreuiationis: et ut ueniam cum formis ferramentorum Cauterii, et reliquorum instrumentorum operis: cum fit ex declarationis additione, et ex properatione eius quod est necesse.	Since surgery with the hand is a work of great importance in our age and in our time, and since its secrets have been hidden away and are not to be found except in the slight descriptions of the ancient books which have been tampered with by the hands of men: and there has arisen from this both error and hesitation, until its intentions have been closed and its purpose has been extended: I have thought it good to set forth this treatise with reference to the arrangement of this work in its order, and its declarations, and its brevity: and that I may bring together the forms of instruments such as the Cautery and the like, with the rest of the instruments of the art. In this way it will be possible to understand its declarations and to prepare it in the way which is necessary.
Caussa autem propter quam non inuenitur bonus artifex eius cum manu sua in hoc nostro tempore, est: quia ars medicinae est longa, et oportet auctorem eius exercitari ante illud in scientia anatomiae, quam narrauit Galenus, donec sciat iuuamenta membrorum, et ipsorum formas, et eorum coniunctionem, et separationem, et habeat cognitionem ossium, et neruorum, et lacertorum, et numerum ipsorum, et eorum egressionem, et uenarum pulsatilium, et quietarum, et locorum exitus earum.	The reason why one does not find a good surgeon of this kind in our age is that the art of medicine is a long one, and the author must exercise himself beforehand in the science of anatomy as Galen has said, until he knows the functions of the limbs, their shapes, and their connections, and can distinguish between bones, nerves, and lacerations, and count them, and know their exits, and the pulsation of veins, and the quietness and positions of the exits of these
Et propter illud dixit Hippocrates, quod nomen cum nomine est multum, et cum opere est paucum, et praecipue in arte manus.	And for this reason Hippocrates said, that the name is much with the name, and little with the work, especially in the art of the hand.
Nos uero iam diximus de illo in introitu huius libri.	We have already spoken of this in the beginning of this book.
Quoniam qui non est sciens, quod diximus de anatomia, non euacuatur, quin iam cadat in errorem, quo interficiuntur homines: sicut ego uidi multos ex illis, qui formantur de hac scientia, et iactant se de ea absque scientia, et sine experimento.	For he who is ignorant of the things which we have spoken of concerning anatomy, will not be excused; for he will fall into error, and will be the cause of the destruction of men. Just as I have seen many of them who form themselves on this science without knowledge or experience.
Quod est, quia uidi medicum stolidum secuisse apostema scrophulosum in collo mulieris, et incidit quasdam arterias in collo: quare fluxit sanguis mulieris, donec cecidit mortua inter manus eius.	Because I have seen many doctors who have followed blindly in the footsteps of their predecessors, neglecting the pulse of a scrophulous swelling in a woman’s neck, and who have thereby injured some arteries in the neck: causing the woman’s blood to flow until she died in their hands.
Et uidi medicum alium, qui praesumpsit ut extraheret lapidem uiro, qui processerat in aetate, et lapis erat magnus.	And I have seen other doctors who have wrongly supposed that they could extract a stone from a bladder that was passing away, and that the stone was large.
Peruenit ergo ad eum, et extraxit ipsum cum frusto uesicae.	So it came to pass that he extracted it with the bladder’s husk
Quare mortuus est uir in tertio die.	And the man died on the third day.
Et ego quidem iam uocatus fueram ad extrahendum ipsum: et uidi ex magnitudine lapidis, et dispositione infirmi, quod moriretur.	And I myself was called to extract it: and I saw from the greatness of the stone and the condition of the patient that he would die.
Et uidi medicum alium, qui accipiebat stipem apud quendam Ducum terrae nostrae propter medicinam: et accidit eunucho nigro, qui erat apud ipsum, fractura in crure eius prope calcaneum: et properauit medicus cum ignorantia sua, et strinxit fracturam super uulnus cum puluinaribus, et astellis strictura forti, et non dimisit uulneri expirationem.	And I have seen another doctor who took a bribe from a certain Duke of our land concerning medicine: and it happened to a black slave who was with him, that he fractured his leg near the ankle: and the doctor, with his ignorance, bound the fracture with nails and string, and did not allow the wound to drain.
Deinde absoluit eum secundum desyderia sua.	Then he dismissed him according to his desires.
Postea dimisit eum diebus aliquot, et praecepit ei, ne solueret ligamentum: et stetit sic donec apostematum est crus eius, et ipsius pes, et peruenit ad perditionem.	Afterwards he sent him away for a few days, and commanded him not to move his ligament: and he stood thus until the swelling of his leg and foot had passed away, and he himself perished
Vocatus sum ergo ad eum: et properaui ad soluendum ligamentum: et consecuta est tranquillitas, et euasit a doloribus suis.	I was called to him again: and I treated him for his ligament: and there was peace and an end to his pains
Verumtamen corruptio iam confirmata erat in membro: et non potui refraenare ipsam.	Truly, corruption has been confirmed in the limb: and I am unable to restrain it.
Pon ergo cessauit corruptio perambulare in membro, donec periit.	The corruption has ceased its wandering in the limb, until it passes over
Et uidi medicum alium, qui perforauit apostema cancerosum: et ulceratum est post dies, donec magnificata est malicia eius cum domino ipsius.	And behold, another physician who has pierced the cancerous swelling: and it has become ulcerated after days, until the malice of the latter has been increased with its lord.
