Praefatio.	Preface.
Postquam compleui uobis o Filii, librum hunc, qui est postremus scientiae in medicina cum complemento ipsius, et consecutus sum finem in eo, ex expositionibus eius, et ipsius declarationibus, uisum est mihi, ut compleam ipsum uobis cum hoc Tractatu qui est pars operationis, id est, chirurgiae cum manu.	After I have finished with you, my son, this book, which is the most recent treatise in the science of medicine, together with its complement, has been completed by me. I have followed its exposition and its pronouncements, so that I may complete it with this treatise which is a part of the art of surgery, that is, medicine with the hand.
Quoniam operatio cum manu prostrata est in regione nostra, et tempore nostro priuata omnino: donec fortasse periit scientia eius, et abscissum est uestigium eius: et non remanserunt ex ea, nisi descriptiones paruae in libris antiquorum, quas mutauerunt manus: et accidit eis error et haesitatio, donec clausae sunt intentiones eius, et elongata est uis ipsius: Visum est mihi, ut uiuificem eam cum ordinatione huius Tractatus in ea secundum uiam ex positionis, et declarationis, et abbreuiationis: et ut ueniam cum formis ferramentorum Cauterii, et reliquorum instrumentorum operis: cum fit ex declarationis additione, et ex properatione eius quod est necesse.	Since surgery with the hand is a matter of great importance in our time and age, and is private to us, and has passed away along with its author: except for a few brief descriptions in ancient books which have been changed by the hand: there has arisen an error and hesitation, until the intentions of these books have been closed and their meaning prolonged: It is necessary, therefore, to explain this treatise in such a way as to restore order in this branch of learning, and to make known the forms of instruments such as the Cautery, and other instruments of surgery, which are mentioned in the declaration and are necessary for the preparation.
Caussa autem propter quam non inuenitur bonus artifex eius cum manu sua in hoc nostro tempore, est: quia ars medicinae est longa, et oportet auctorem eius exercitari ante illud in scientia anatomiae, quam narrauit Galenus, donec sciat iuuamenta membrorum, et ipsorum formas, et eorum coniunctionem, et separationem, et habeat cognitionem ossium, et neruorum, et lacertorum, et numerum ipsorum, et eorum egressionem, et uenarum pulsatilium, et quietarum, et locorum exitus earum.	Moreover, because a true artist in this craft is not to be found easily in our time, since the art of medicine is vast, and the author must exercise himself beforehand in the science of anatomy as Galen has said, until he knows the functions of the members, their forms, and their connections, and their separation and joining, and has knowledge of the bones, nerves, lacerations, and their number, and their emergence, and the pulse of veins, and quietness, and the places of their exit
Et propter illud dixit Hippocrates, quod nomen cum nomine est multum, et cum opere est paucum, et praecipue in arte manus.	And thus Hippocrates said, "A name is much more important than a name, and work is little, especially in the art of the hand.
Nos uero iam diximus de illo in introitu huius libri.	We have already spoken of this at the beginning of this book.
Quoniam qui non est sciens, quod diximus de anatomia, non euacuatur, quin iam cadat in errorem, quo interficiuntur homines: sicut ego uidi multos ex illis, qui formantur de hac scientia, et iactant se de ea absque scientia, et sine experimento.	For he who is ignorant of what we have said concerning anatomy will fall into error, and will endanger human life: as I have seen many who have been taught this science, and who practice it without knowledge and without experiment
Quod est, quia uidi medicum stolidum secuisse apostema scrophulosum in collo mulieris, et incidit quasdam arterias in collo: quare fluxit sanguis mulieris, donec cecidit mortua inter manus eius.	What is this, since the hand of the physician has secured the swollen abscess of the scrotum in the neck of a woman, and has pierced some arteries in the neck: wherefore does the blood flow from the woman until it dies between her hands?
Et uidi medicum alium, qui praesumpsit ut extraheret lapidem uiro, qui processerat in aetate, et lapis erat magnus.	And the hand of the physician has also suspected that it should extract a stone from the bladder, which was in the process of growing, and the stone was great.
Peruenit ergo ad eum, et extraxit ipsum cum frusto uesicae.	And thus it came to pass that he extracted it with the bladder full of urine
Quare mortuus est uir in tertio die.	Therefore the man died on the third day.
Et ego quidem iam uocatus fueram ad extrahendum ipsum: et uidi ex magnitudine lapidis, et dispositione infirmi, quod moriretur.	And I was called to extract it: and I saw from the greatness of the stone and the condition of the patient that he would die.
Et uidi medicum alium, qui accipiebat stipem apud quendam Ducum terrae nostrae propter medicinam: et accidit eunucho nigro, qui erat apud ipsum, fractura in crure eius prope calcaneum: et properauit medicus cum ignorantia sua, et strinxit fracturam super uulnus cum puluinaribus, et astellis strictura forti, et non dimisit uulneri expirationem.	And I saw another physician who was receiving a fee from a certain Duke of our land for a medical treatment: and it happened to a black eunuch who was with him, that he fractured his leg near the heel: and the physician, in his ignorance, bound the fracture with wool and nails, and tight bands, and did not allow the wound to drain.
Deinde absoluit eum secundum desyderia sua.	And he died according to his desires.
Postea dimisit eum diebus aliquot, et praecepit ei, ne solueret ligamentum: et stetit sic donec apostematum est crus eius, et ipsius pes, et peruenit ad perditionem.	Then he dismissed him after a few days and commanded him not to break the ligament: and he stood thus until the abscess of his leg had burst, and his foot and leg, and came to ruin
Vocatus sum ergo ad eum: et properaui ad soluendum ligamentum: et consecuta est tranquillitas, et euasit a doloribus suis.	I was called to him again: and I commanded him to break the ligament: and there was peace, and he was freed from his pains
Verumtamen corruptio iam confirmata erat in membro: et non potui refraenare ipsam.	However, the corruption had already been confirmed in the limb: and I was unable to restrain it
Pon ergo cessauit corruptio perambulare in membro, donec periit.	Therefore the corruption ceased to spread in the limb until it died
Et uidi medicum alium, qui perforauit apostema cancerosum: et ulceratum est post dies, donec magnificata est malicia eius cum domino ipsius.	And the physician went to another, who had perforated the cancerous abscess: and it was ulcerated afterwards, until the malice of the latter grew great with the master himself.
Quod est, quia quando est cancer purus ex humore melancholico, tunc non oportet ut perueniatur ad eum cum ferro omnino, nisi sit in membro quod toleret, ut abscindatur totum eius.	When the cancer is pure from melancholic humor, then it does not suffice to endure it with the whole of the iron, except in the limb where it can be excised altogether
Et propter illud o Filii, necesse est uobis, ut sciatis, quod operatio cum manu diuiditur in duas diuisiones: scilicet, operationem cui associatur salus: et operationem, cum qua est periculum in pluribus dispositionibus.	And because of this, O Son, you must know that an operation is divided into two parts: that which is associated with health, and that which is associated with peril in various dispositions.
Et ego iam excitaui in omni loco huius libri, in quo uenit operatio, in qua est terror et timor.	I am excited in every place of this book concerning an operation in which there is terror and fear.
Quare necesse est uobis, ut caueatis illud, et dimitatis ipsum: ut non inueniant stolidi uiam ad loquendum, et dehonestandum.	Therefore you must be careful of this, and be modest: so that they do not find fault with you for speaking idly, or dishonestly
Accipite ergo mensuram cum sollicitudine et protectione, et infirmos uestros cum facilitate et firmitudine, et utimini uia meliore perducente gratia Dei ad salutem et successionem laudabilem: et dimittite aegritudines terribiles difficilis sanationis: et tollite animas uestras ab eo quod facit uos timere, ut ingrediatur super uos haesitatio in fide uestra et commodo uestro.	Accept therefore this measure with diligence and protection, and the sick with ease and firmness, and use the gentler method which brings greater glory to God for the preservation of health and the achievement of praiseworthy succession: and banish the terrifying diseases which are difficult of healing: and take away the souls of your patients from that which makes them fear, so that there should be no hesitation in your faith and confidence concerning you
Est enim magis remanens ad gloriam uestram, et sublimius in mundo isto, et postremo ad quantitates uestras.	For this is the remaining wonder for the glory of your faith, and the sublimation in this world, and finally for the greatest number of souls.
Galenus enim iam dixit in quibusdam suis admonitionibus.	For Galen has said in some of his admonitions.
Non medicetis aegritudinem malam: ne nominemini medici mali.	You do not heal a bad ailment: do not blame the physician for the name of the malady
Iam autem diuisi hunc Tractatum secundum tria Capitula. ¶	I have, however, divided this treatise into three Chapters.
Capitulum primum.	Chapter 1
De Cauterio cum igne, et Cauterio cum medicina acuta, capitulatum, et ordinatum a capite usque ad pedes, et formis instrumentorum, et ferramentis Cauterii: et omni quod necessarium est in operatione. ¶	Of Cauterization with fire, and Cauterization with acute medicine, capitulated, and arranged from head to feet, and concerning the forms of instruments, and the materials of Cauterization: and all that is necessary for the operation.
Capitulum secundum.	Chapter two.
