Praefatio.	Preface.
Postquam compleui uobis o Filii, librum hunc, qui est postremus scientiae in medicina cum complemento ipsius, et consecutus sum finem in eo, ex expositionibus eius, et ipsius declarationibus, uisum est mihi, ut compleam ipsum uobis cum hoc Tractatu qui est pars operationis, id est, chirurgiae cum manu.	Now that I have completed this book for you, my sons, which is the last of the science of medicine with its completion, and I have reached the end in it through its expositions and declarations, it seemed good to me to complete it for you with this Treatise which is a part of practice, that is, surgery with the hand.
Quoniam operatio cum manu prostrata est in regione nostra, et tempore nostro priuata omnino: donec fortasse periit scientia eius, et abscissum est uestigium eius: et non remanserunt ex ea, nisi descriptiones paruae in libris antiquorum, quas mutauerunt manus: et accidit eis error et haesitatio, donec clausae sunt intentiones eius, et elongata est uis ipsius: Visum est mihi, ut uiuificem eam cum ordinatione huius Tractatus in ea secundum uiam ex positionis, et declarationis, et abbreuiationis: et ut ueniam cum formis ferramentorum Cauterii, et reliquorum instrumentorum operis: cum fit ex declarationis additione, et ex properatione eius quod est necesse.	Since the practice with the hand has fallen in our region and in our time entirely neglected: until perhaps its knowledge perished, and its trace was cut off: and nothing remained of it except small descriptions in the books of the ancients, which were altered by hands: and they fell into error and hesitation, until its intentions were closed, and its power was lost: It seemed to me that I should revive it with the order of this Treatise according to the way of exposition, and declaration, and abbreviation: and to come with the forms of the instruments of cautery and other surgical instruments: which is achieved by the addition of declarations, and by the necessity of its progress.
Caussa autem propter quam non inuenitur bonus artifex eius cum manu sua in hoc nostro tempore, est: quia ars medicinae est longa, et oportet auctorem eius exercitari ante illud in scientia anatomiae, quam narrauit Galenus, donec sciat iuuamenta membrorum, et ipsorum formas, et eorum coniunctionem, et separationem, et habeat cognitionem ossium, et neruorum, et lacertorum, et numerum ipsorum, et eorum egressionem, et uenarum pulsatilium, et quietarum, et locorum exitus earum.	The reason why a good practitioner of it with his hand is not found in our time is: because the art of medicine is long, and its author must be trained beforehand in the science of anatomy, as Galen narrated, until he knows the benefits of the members, and their forms, and their conjunction, and separation, and has knowledge of the bones, and nerves, and tendons, and their number, and their emergence, and of the pulsating and quiet veins, and the exits of those places.
Et propter illud dixit Hippocrates, quod nomen cum nomine est multum, et cum opere est paucum, et praecipue in arte manus.	And because of this, Hippocrates said that the name is abundant with the name, but scarce with the work, and especially in the art of the hand.
Nos uero iam diximus de illo in introitu huius libri.	We have indeed already spoken of this at the beginning of this book.
Quoniam qui non est sciens, quod diximus de anatomia, non euacuatur, quin iam cadat in errorem, quo interficiuntur homines: sicut ego uidi multos ex illis, qui formantur de hac scientia, et iactant se de ea absque scientia, et sine experimento.	For he who is not knowledgeable about what we have said concerning anatomy will not be cleansed but will fall into error by which men are killed: as I have seen many of those who are formed from this science and boast about it without knowledge and without experience.
Quod est, quia uidi medicum stolidum secuisse apostema scrophulosum in collo mulieris, et incidit quasdam arterias in collo: quare fluxit sanguis mulieris, donec cecidit mortua inter manus eius.	This is because I saw a foolish doctor incise a scrofulous abscess on a woman's neck, and he cut some arteries in the neck: hence the woman's blood flowed until she fell dead under his hands.
Et uidi medicum alium, qui praesumpsit ut extraheret lapidem uiro, qui processerat in aetate, et lapis erat magnus.	And I saw another doctor who presumed to extract a stone from an elderly man, and the stone was large.
Peruenit ergo ad eum, et extraxit ipsum cum frusto uesicae.	He therefore proceeded to do so and extracted it along with a piece of the bladder.
Quare mortuus est uir in tertio die.	Therefore, the man died on the third day.
Et ego quidem iam uocatus fueram ad extrahendum ipsum: et uidi ex magnitudine lapidis, et dispositione infirmi, quod moriretur.	And I had indeed been called to extract it: and I saw from the size of the stone and the condition of the patient that he would die.
Et uidi medicum alium, qui accipiebat stipem apud quendam Ducum terrae nostrae propter medicinam: et accidit eunucho nigro, qui erat apud ipsum, fractura in crure eius prope calcaneum: et properauit medicus cum ignorantia sua, et strinxit fracturam super uulnus cum puluinaribus, et astellis strictura forti, et non dimisit uulneri expirationem.	And I saw another doctor who was receiving payment from one of the Dukes in our land for medical services: and it happened that a black eunuch who was with him had a fracture in his leg near the heel: and the doctor, in his ignorance, hurriedly bound the fracture over the wound with bandages and splints with a strong binding, and did not allow the wound to drain.
Deinde absoluit eum secundum desyderia sua.	Then he treated him according to his own desires.
Postea dimisit eum diebus aliquot, et praecepit ei, ne solueret ligamentum: et stetit sic donec apostematum est crus eius, et ipsius pes, et peruenit ad perditionem.	Then he left him for several days and instructed him not to loosen the bandage: and he remained thus until his leg swelled with an abscess, and his foot reached destruction.
Vocatus sum ergo ad eum: et properaui ad soluendum ligamentum: et consecuta est tranquillitas, et euasit a doloribus suis.	I was called therefore to him: and I hurried to loosen the bandage: and peace followed, and he escaped from his pains.
Verumtamen corruptio iam confirmata erat in membro: et non potui refraenare ipsam.	However, the corruption was already confirmed in the member: and I could not restrain it.
Pon ergo cessauit corruptio perambulare in membro, donec periit.	Therefore, the corruption ceased to spread in the member until it perished.
Et uidi medicum alium, qui perforauit apostema cancerosum: et ulceratum est post dies, donec magnificata est malicia eius cum domino ipsius.	And I saw another doctor who punctured the cancerous abscess: and it became ulcerated after days, until its wickedness was magnified with its lord.
Quod est, quia quando est cancer purus ex humore melancholico, tunc non oportet ut perueniatur ad eum cum ferro omnino, nisi sit in membro quod toleret, ut abscindatur totum eius.	Which means that when the cancer is purely from a melancholic humor, then it should not be approached with iron at all, unless it is in a limb that can tolerate being totally amputated.
Et propter illud o Filii, necesse est uobis, ut sciatis, quod operatio cum manu diuiditur in duas diuisiones: scilicet, operationem cui associatur salus: et operationem, cum qua est periculum in pluribus dispositionibus.	And for this reason, O sons, it is necessary for you to know that the practice with the hand is divided into two parts: namely, an operation associated with safety, and an operation with which there is danger in most conditions.
Et ego iam excitaui in omni loco huius libri, in quo uenit operatio, in qua est terror et timor.	And I have already warned in every part of this book where the operation brings fear and dread.
Quare necesse est uobis, ut caueatis illud, et dimitatis ipsum: ut non inueniant stolidi uiam ad loquendum, et dehonestandum.	Therefore, it is necessary for you to be cautious about it and avoid it, so that fools do not find a way to speak and disparage it.
Accipite ergo mensuram cum sollicitudine et protectione, et infirmos uestros cum facilitate et firmitudine, et utimini uia meliore perducente gratia Dei ad salutem et successionem laudabilem: et dimittite aegritudines terribiles difficilis sanationis: et tollite animas uestras ab eo quod facit uos timere, ut ingrediatur super uos haesitatio in fide uestra et commodo uestro.	Take therefore measurements with care and protection, and tend to your patients with ease and firmness, and make use of the better way leading through God's grace to salvation and a praiseworthy continuation: and leave behind terrible illnesses difficult to heal: and free yourselves from that which makes you fear, so that hesitation may not enter into your faith and comfort.
Est enim magis remanens ad gloriam uestram, et sublimius in mundo isto, et postremo ad quantitates uestras.	For it remains more for your glory, and higher in this world, and finally for your dignities.
Galenus enim iam dixit in quibusdam suis admonitionibus.	For Galen has already said in some of his admonitions.
Non medicetis aegritudinem malam: ne nominemini medici mali.	Do not treat illness badly: lest you be called bad doctors.
Iam autem diuisi hunc Tractatum secundum tria Capitula. ¶	Now I have divided this Treatise into three Chapters.
Capitulum primum.	First Chapter.
De Cauterio cum igne, et Cauterio cum medicina acuta, capitulatum, et ordinatum a capite usque ad pedes, et formis instrumentorum, et ferramentis Cauterii: et omni quod necessarium est in operatione. ¶	Regarding the Hot Cauterization and Sharp Medicinal Cauterization, categorized and ordered from head to foot, with forms of instruments and cauterization tools: and everything necessary for the procedure.
Capitulum secundum.	Second Chapter.
De sectione et perforatione, phlebotomia et uentosis, et uulneribus: et extractione sagittarum, et similibus illius: et totum capitulatum, ordinatum formis instrumentorum. ¶	Regarding cutting and piercing, bloodletting and venting, and wounds: and the extraction of arrows and similar objects: all categorized and ordered with forms of instruments.
Capitulum tertium.	Third Chapter.
De restauratione, et dislocatione, et curatione torsionis, et similibus illius: capitulatum, ordinatum a capite usque ad pedes, et formis instrumentorum.	Regarding restoration, dislocation, and treatment of twisting and similar conditions: categorized and ordered from head to foot, with forms of instruments.
Soli Deo Gloria.	 Glory to God alone.
Liber Chirurgici Albucasis.	The Book of Surgery of Albucasis.
Pars I.	Part I.
¶ De Iuuamento, et Nocumento Cauterii: et quibus complexionibus conueniat, et quo tempore: et si cum ferro, uel auro.	Regarding the Benefit and Harm of Cauterization: and to which complexions it is suitable, and at what time: and whether with iron or gold.
Caput I.	Chapter I.
Sed Ante Quidem Quam rememorer operationis cum eo, oportet ut dicam qualitatem Iuuamentorum eius, et Nocumentorum ipsius: et in qua complexione exhibeatur.	But before I recall the procedure with it, I must say about the benefits and harms of it: and in what complexion it is administered.
Dico ergo, quod sermo de qualitate iuuamenti Cauterii, et nocumenti eius, est sermo prolixus, et subtilis, scientia, et secretum occultum.	I say therefore that the discourse on the quality of the benefit of the cautery and its harm is a lengthy and subtle discussion, a science and an hidden secret.
Etiam locuta fuit in eo multitudo sapientum, et dissenserunt in eo: et mihi quidem sufficit parum ex sermonibus eorum, timens prolongationem.	Also, many wise people have spoken about it and disagreed on it: and for me, a little of their discourse is sufficient, fearing lengthiness.
Dico ergo, quod Cauterium confert uniuersaliter omni complexioni, quae est cum materia, et absque materia: excaeptis duabus complexionibus, quae sunt complexio calida absque materia, et complexio sicca absque materia.	I say therefore that the cautery is beneficial universally to all complexions, which are with matter and without matter: except for two complexions, which are the hot complexion without matter, and the dry complexion without matter.
In complexione autem calida et sicca cum materia dissenserunt.	In the hot and dry complexion with matter, they disagreed.
Quidam enim dixerunt, quod Cauterium iuuatiuum est in ea.	For some said that the cautery is beneficial in it.
Et dixerunt alii contrarium illius, scilicet quod Cauterium non est conueniens in aegritudine, quae est ex caliditate et siccitate: quoniam natura ignis est caliditas: et inconueniens est, ut sanetur ex agritudine calida et sicca, cum calido et sicco.	And others said the opposite of that, namely that the cautery is not suitable for the disease which arises from heat and dryness: for the nature of fire is heat: and it is inappropriate to be healed from a hot and dry ailment with something hot and dry.
Et dixit ille qui dicit contrarium illius: quod per Cauterium fit iuuamentum in omni aegritudine calida et sicca, quae accidit in corporibus hominum: quoniam quando tu comparas corpus hominis, et humiditates eius, ad complexionem ignis, inuenis corpus hominis frigidum.	And he who says the opposite said that through the cautery there is benefit in every hot and dry disease which occurs in human bodies: for when you compare the body of a man and its moistures to the temperament of fire, you find the body of a man to be cold.
Et ego quidem dico per sermonem eius: quia ex perimentum iam detexit mihi illud aliquotiens.	And indeed I say through his words: because from experience it has already revealed that to me on several occasions.
Verumtamen non oportet, ut ueniat super illud, nisi qui iam probatus est, et exercitatus in capitulo Cauterii exercitio ultimo, et cognouit diuersitatem complexionum hominum, et dispositionem aegritudinum in se ipsis, et caussas earum, et accidentia ipsarum, et spacium temporis earum.	However, it should not come to that unless one who has already been tested and trained in the chapter on the last exercise of cauterization, and knows the diversity of human complexions and the disposition of diseases in themselves, and their causes, and their accidents, and the duration of them.
Ex reliquis autem complexionibus non est super uos timor: et praecipue in aegritudinibus frigidis et humidis.	From the other complexions there is no fear for you: especially in cold and moist diseases.
Iam enim conuenerunt omnes medici super eas: et non dissenserunt in iuuamento cum Cauterio in eis.	For all doctors have now agreed on them: and they have not disagreed about treating them with cauterization.
Et scitote filii, quod ex secreto curationis per Cauterium cum igne, et bonitate eius super Cauterium cum medicina comburente est: quoniam ignis est simplex, cuius actio non peruenit, nisi ad membrum quod cauterisatur: et non nocet membro alio coniuncto cum eo, nisi nocumento paruo.	And know, sons, that from the secret of healing with cauterization by fire, and its goodness over cauterization with burning medicine is this: for fire is simple, whose action does not reach beyond the part that is cauterized: and it does not harm another connected part except with slight damage.
Medicinae uero comburentis actio peruenit ad illud quod elongatur ex membris: et fortasse facit accidere in membro aegritudinem difficilis sanationis, et fortasse interficit.	The action of burning medicine reaches to that which extends from the members: and it may cause a disease difficult to heal in the member, and it may even kill.
Ignis autem propter subtilitatem suam et bonitatem substantiae suae, non facit illud, nisi superfluat.	But fire, because of its subtlety and the goodness of its substance, does not cause that, unless there is an excess.
Iam uero innotuit nobis illud per experimentum, propter longitudinem seruitutis et studii cum arte, et stationem super ueritatem rerum: et propter illud excusor a longitudine sermonis.	Now this has become known to us through experience, because of the length of service and study with the art, and standing on the truth of things: and because of this, I am excused for the length of the discourse.
Et si non esset, quia non licet huic libro meo, afferrem uobis secretum occultum in igne, et qualitatem operationis eius in corporibus expulsionis suae, qua expellit aegritudines sermone philosophico demonstratiuo, qui acueretur a mentibus uestris.	And if it were not, because it is not permitted to this my book, I would bring you the hidden secret in fire, and the quality of its operation in the bodies expelled by itself, by which it expels diseases demonstrated philosophically, which would be sharpened by your minds.
Et scitote filii, quod ipsi dissentiunt in tempore, in quo conuenit fieri cauterium, et ponunt melius tempus ueris.	And know, O sons, that they disagree on the time when it is appropriate to perform cauterization, and they place the better time in spring.
Et ego dico, quod cauterium conuenit in omni tempore: propterea, quod nocumentum accidens propter tempus submergitur in iuuamento, quod attrahitur cum cauterio.	And I say that cauterization is appropriate at all times: because the harm caused by the time is overshadowed by the benefit that is brought with the cauterization.
Et praecipue si cauterium est propter dolores ex doloribus necessariis, fortibus, festinis, qui non tolerant tarditatem: propterea quod timetur ex eis, quod accidat malicia quae est maior, quam paruum nocumentum intrans propter tempus.	And especially if the cauterization is for pains caused by necessary, strong, urgent pains that do not tolerate delay: because it is feared that a greater harm may occur, which enters due to the time, than a small harm.
Et non cadat in mentibus uestris o filii illud, quod non extimant, nisi uulgus et stolidi medici, scilicet quod illi aegritudini quae sanatur per cauterium, non est reditio semper: et ponunt illud consequens, et res non est sicut putant: propterea quod cauterium non est, nisi loco medicinae, quae alterat complexionem, et exiccat humiditates quae sunt caussae, quare accidunt dolores.	And do not let this fall into your minds, O sons, which is not feared except by the common people and foolish doctors, namely that there is no recurrence of that disease which is cured by cauterization: and they place this consequence, and things are not as they think: because cauterization is only in place of medicine, which alters the complexion and dries the humors which are the cause why pains occur.
Verumtamen cauterium superfluit super medicinam per uelocitatem ualetudinis suae, et uirtutem suae operationis, et uehementiam dominii sui: et possibile est, ut redeat aegritudo hora aliqua temporis secundum complexionem infirmi, et locationem aegritudinis suae, et uirtutem eius: et quod praeparatur in corpore eius ex aggregatione superfluitatum in eo: et quod peruenit ad ipsum in acquisitione sua ex cibis, et similibus illis ex caussis, nisi fit aegritudo, in qua administratur cauterium.	However, cauterization exceeds medicine by the speed of its healing and the power of its operation and the strength of its dominion: and it is possible for the disease to return at some time according to the complexion of the sick person, and the location of his disease, and its power: and what is prepared in his body from the aggregation of excesses in him: and what comes to him in his acquisition from foods and similar things from those causes, unless the disease is one for which cauterization is administered.
Aegritudo subtilis in membro paucarum superfluitatum, et humiditatum, sicut cauterium dentis, propter dolorem, et similia illi, possibile est enim, ut non redeat in eo ille dolor.	A subtle illness in the limb of few excesses and moistures, like a tooth cauterization, because of pain, and similar to it, for it is possible that the pain does not return in it.
Sed illud fit in paucis.	But that happens in few cases.
At uero sermo uulgi iterum, quod cauterium est postremum medicinae, est sermo rectus: non ad illud quod ipsi intendunt in illo: quoniam ipsi credunt, quod non est curatio quae conferat cum medicina, neque cum alio post occasum cauterii.	But the common saying again, that cauterization is the last resort of medicine, is a correct statement: not in what they intend by it themselves: for they believe that there is no cure which compares with medicine, nor with anything else after the failure of cauterization.
